timestamp_ms,acceleration_x_m_s2,acceleration_y_m_s2,acceleration_z_m_s2
314619,-0.52,1.0,9.79
314651,-0.66,1.02,9.88
314691,-0.58,1.15,9.79
314727,-0.6,1.17,9.78
314763,-0.64,0.94,9.83
314798,-0.55,1.2,9.78
314833,-0.63,1.04,9.83
314869,-0.56,1.09,9.71
314906,-0.64,1.04,9.87
314942,-0.61,1.2,9.8
314978,-0.64,1.22,9.79
315015,-0.57,1.1,9.77
315048,-0.54,1.24,9.76
315084,-0.54,1.18,9.81
315119,-0.55,1.15,9.79
315156,-0.54,1.16,9.76
315192,-0.58,1.02,9.77
315231,-0.58,1.13,9.67
315265,-0.76,1.09,9.84
315302,-0.83,0.75,10.01
315338,-0.63,0.93,9.89
315374,-0.69,1.02,9.75
315412,-0.71,0.89,9.95
315447,-0.59,1.04,9.82
315483,-0.79,0.77,9.99
315517,-0.65,0.94,9.89
315554,-0.69,0.68,9.75
315589,-0.7,0.86,9.81
315624,-0.66,0.67,9.83
315663,-0.67,0.72,9.79
315698,-0.69,0.77,9.81
315734,-0.8,0.81,10.15
315768,-0.67,0.66,9.84
315809,-0.63,0.98,9.81
315845,-0.56,1.0,9.72
315881,-0.63,0.8,9.75
315918,-0.69,0.86,9.77
315952,-0.74,0.7,9.76
315987,-0.66,0.86,9.77
316023,-0.72,0.7,9.99
316060,-0.66,0.73,9.66
316096,-0.72,0.77,9.8
316132,-0.72,0.71,9.79
316167,-0.74,0.74,9.79
316205,-0.69,0.67,9.73
316240,-0.69,0.58,9.7
316277,-0.78,0.79,9.75
316314,-0.62,0.76,9.71
316352,-0.68,0.78,9.83
316389,-0.76,0.82,9.8
316425,-0.67,0.66,9.77
316463,-0.68,0.78,9.83
316497,-0.27,2.14,9.74
316533,-0.69,0.58,9.6
316572,-0.49,1.14,9.9
316606,-0.56,1.03,9.76
316642,-0.68,0.72,9.75
316679,-0.6,0.58,9.66
316716,-0.32,1.04,9.82
316749,-0.64,1.35,9.75
316785,-0.5,-0.82,9.59
316822,-0.3,1.45,9.73
316859,-0.55,1.13,9.62
316895,-0.62,0.99,9.64
316936,-0.72,0.84,9.9
316973,-0.55,1.09,9.77
317006,-0.62,1.06,9.78
317042,-0.78,1.05,9.89
317078,-0.75,0.66,9.8
317117,-0.66,0.92,9.78
317152,-0.69,0.85,9.77
317188,-0.69,0.86,9.84
317227,-0.69,0.85,9.81
317262,-0.66,0.91,9.77
317297,-0.7,0.81,9.78
317333,-0.68,0.85,9.8
317372,-0.67,0.82,9.78
317409,-0.72,0.81,9.78
317445,-0.7,0.86,9.79
317480,-0.68,0.84,9.82
317521,-0.66,0.86,9.79
317555,-0.69,0.86,9.78
317591,-0.68,0.86,9.81
317630,-0.67,0.88,9.78
317666,-0.68,0.9,9.77
317700,-0.69,0.82,9.77
317735,-0.68,0.83,9.81
317774,-0.73,0.81,9.79
317808,-0.69,0.85,9.82
317844,-0.67,0.73,9.72
317883,-0.68,0.78,9.8
317919,-0.71,0.8,9.8
317954,-0.67,0.83,9.63
317989,-0.7,0.82,9.82
318029,-0.75,0.76,9.85
318070,-0.72,0.83,9.75
318105,-0.67,0.68,9.8
318141,-0.66,0.65,9.79
318180,-0.79,0.87,9.83
318216,-0.71,0.69,9.82
318249,-0.64,0.65,9.78
318288,-0.69,0.82,9.79
318324,-0.72,0.77,9.74
318360,-0.68,0.72,9.72
318396,-0.72,0.72,9.78
318435,-0.73,0.72,9.8
318471,-0.72,0.76,9.82
318505,-0.71,0.71,9.77
318545,-0.71,0.75,9.78
318581,-0.72,0.81,9.82
318618,-0.72,0.72,9.8
318656,-0.72,0.76,9.78
318695,-0.72,0.74,9.78
318731,-0.72,0.76,9.78
318767,-0.72,0.74,9.8
318801,-0.71,0.74,9.81
318840,-0.73,0.73,9.81
318876,-0.72,0.74,9.78
318910,-0.69,0.78,9.79
318948,-0.6,1.01,9.78
318985,-0.44,1.26,9.76
319021,-0.62,0.82,9.78
319054,-0.61,0.93,9.81
319094,-0.61,1.0,9.77
319130,-0.63,1.05,9.81
319166,-0.61,1.16,9.86
319207,-0.66,0.86,9.8
319243,-0.66,0.91,9.76
319279,-0.65,0.99,9.82
319314,-0.61,0.99,9.8
319351,-0.62,0.94,9.75
319387,-0.67,0.93,9.78
319424,-0.64,0.92,9.8
319458,-0.68,0.9,9.8
319497,-0.68,0.86,9.79
319533,-0.67,0.88,9.82
319568,-0.66,0.92,9.81
319606,-0.64,0.88,9.79
319642,-0.65,0.88,9.78
319678,-0.66,0.91,9.79
319715,-0.67,0.9,9.79
319752,-0.66,0.91,9.77
319793,-0.65,0.9,9.78
319828,-0.66,0.9,9.82
319867,-0.67,0.88,9.8
319902,-0.65,0.92,9.78
319938,-0.72,0.78,9.81
319974,-0.66,0.89,9.78
320013,-0.69,0.82,9.81
320047,-0.67,0.83,9.8
320083,-0.68,0.86,9.8
320119,-0.68,0.8,9.8
320150,-0.67,0.87,9.77
320187,-0.66,0.86,9.78
320224,-0.67,0.84,9.81
320261,-0.65,0.89,9.8
320295,-0.66,0.93,9.79
320331,-0.67,0.93,9.82
320366,-0.66,0.91,9.78
320408,-0.67,0.92,9.8
320444,-0.64,0.95,9.79
320480,-0.67,0.86,9.77
320517,-0.67,0.9,9.8
320551,-0.67,0.88,9.76
320587,-0.66,0.85,9.81
320624,-0.65,0.9,9.78
320660,-0.67,0.93,9.79
320695,-0.66,0.84,9.8
320732,-0.66,0.88,9.78
320771,-0.68,0.9,9.79
320806,-0.68,0.85,9.8
320843,-0.69,0.87,9.79
320879,-0.66,0.83,9.79
320916,-0.64,0.95,9.79
320954,-0.58,1.13,9.76
320990,-0.63,1.02,9.85
321027,-0.62,0.98,9.81
321062,-0.62,1.0,9.81
321096,-0.62,1.0,9.78
321132,-0.67,0.87,9.81
321171,-0.7,0.74,9.79
321205,-0.68,0.79,9.79
321241,-0.71,0.68,9.78
321276,-0.72,0.72,9.81
321316,-0.71,0.75,9.8
321350,-0.72,0.77,9.8
321386,-0.64,0.95,9.74
321425,-0.61,0.92,9.51
321459,-0.64,0.95,9.88
321495,-0.63,1.0,9.78
321534,-0.67,0.78,9.75
321572,-0.61,0.81,9.76
321606,-0.76,0.72,9.91
321642,-0.76,0.74,9.87
321678,-0.71,0.68,9.84
321715,-0.48,0.88,9.82
321748,-0.67,0.81,9.91
321784,-0.68,0.62,9.79
321822,-0.66,0.7,9.77
321856,-0.93,0.72,9.88
321893,-0.74,0.68,9.76
321929,-0.73,0.68,9.79
321968,-0.76,0.67,9.77
322003,-0.72,0.69,9.8
322039,-0.73,0.67,9.83
322082,-0.74,0.69,9.83
322118,-0.69,0.7,9.81
322154,-0.76,0.61,9.75
322190,-0.71,0.65,9.81
322229,-0.67,0.84,9.84
322262,-0.47,0.99,9.61
322296,-0.37,1.23,9.96
322332,-0.64,0.85,9.88
322371,-0.73,0.66,9.75
322408,-0.72,0.73,9.76
322444,-0.67,0.84,9.78
322483,-0.62,0.79,9.78
322519,-0.73,0.7,9.8
322552,-0.77,0.66,9.78
322588,-0.74,0.69,9.79
322628,-0.72,0.67,9.78
322668,-0.73,0.7,9.82
322703,-0.74,0.68,9.73
322742,-0.67,0.79,9.76
322778,-0.72,0.7,9.78
322811,-0.69,0.75,9.77
322846,-0.67,0.89,9.82
322885,-0.72,0.68,9.84
322921,-0.67,0.74,9.77
322955,-0.67,0.88,9.78
322991,-0.67,0.81,9.8
323030,-0.62,0.84,9.75
323064,-0.72,0.82,9.8
323098,-0.68,0.78,9.76
323137,-0.68,0.77,9.77
323174,-0.72,0.74,9.79
323208,-0.7,0.75,9.82
323248,-0.71,0.76,9.79
323287,-0.69,0.75,9.82
323322,-0.7,0.73,9.83
323358,-0.73,0.73,9.78
323397,-0.69,0.77,9.79
323433,-0.7,0.8,9.77
323469,-0.68,0.8,9.82
323503,-0.61,1.11,9.77
323542,-0.77,0.44,9.75
323577,-0.47,1.29,9.71
323612,-0.58,0.97,9.8
323646,-0.56,1.06,9.76
323694,-0.69,0.71,9.84
323730,-0.72,0.78,9.88
323770,-0.62,0.9,9.97
323809,-0.74,0.6,9.8
323844,-0.64,1.11,9.82
323879,-0.66,0.89,9.8
323916,-0.65,0.88,9.85
323953,-0.65,0.96,9.76
323989,-0.6,0.91,9.78
324025,-0.66,0.85,9.79
324063,-0.65,0.96,9.77
324097,-0.64,0.85,9.76
324133,-0.62,0.94,9.83
324169,-0.61,1.04,9.78
324206,-0.64,0.86,9.79
324242,-0.7,0.76,9.75
324278,-0.65,0.96,9.78
324314,-0.73,0.7,10.0
324355,-0.65,0.87,9.81
324390,-0.67,0.91,9.8
324426,-0.64,0.91,9.71
324465,-0.7,0.76,9.79
324499,-0.64,1.02,9.78
324536,-0.69,0.77,9.81
324571,-0.65,0.85,9.78
324608,-0.67,0.86,9.8
324643,-0.6,1.03,9.77
324679,-0.66,0.82,9.78
324716,-0.68,0.91,9.73
324750,-0.67,0.85,9.81
324787,-0.65,0.96,9.8
324823,-0.69,0.8,9.81
324859,-0.61,0.96,9.81
324899,-0.71,0.81,9.79
324935,-0.67,0.77,9.79
324974,-0.64,0.88,9.83
325010,-0.7,0.8,9.78
325045,-0.7,0.72,9.78
325081,-0.66,0.85,9.81
325118,-0.72,0.73,9.79
325154,-0.67,0.82,9.8
325190,-0.66,0.86,9.8
325226,-0.71,0.79,9.82
325266,-0.69,0.8,9.81
325300,-0.68,0.83,9.76
325336,-0.65,0.94,9.8
325376,-0.67,0.8,9.79
325412,-0.68,0.78,9.81
325446,-0.63,0.95,9.79
325487,-0.65,0.84,9.81
325526,-0.7,0.79,9.82
325562,-0.64,0.93,9.83
325596,-0.65,0.87,9.76
325634,-0.62,0.94,9.79
325669,-0.59,0.98,9.78
325703,-0.62,0.89,9.79
325739,-0.66,0.86,9.81
325779,-0.62,1.0,9.8
325815,-0.69,0.84,9.78
325849,-0.65,0.88,9.79
325885,-0.59,0.98,9.82
325924,-0.71,0.82,9.82
325958,-0.74,0.66,9.75
325993,-0.67,0.87,9.78
326037,-0.65,0.89,9.8
326073,-0.7,0.73,9.8
326109,-0.62,0.93,9.74
326144,-0.67,0.83,9.76
326182,-0.66,0.76,9.81
326217,-0.67,1.01,9.93
326251,-0.54,1.04,9.78
326290,-0.62,0.89,9.81
326327,-0.61,1.04,9.8
326363,-0.59,1.04,9.81
326396,-0.67,0.81,9.8
326436,-0.68,0.84,9.79
326472,-0.71,0.78,9.78
326506,-0.64,0.92,9.79
326543,-0.66,0.85,9.79
326582,-0.63,0.98,9.82
326622,-0.66,0.83,9.84
326656,-0.67,0.83,9.77
326694,-0.61,1.04,9.77
326730,-0.69,0.84,9.79
326765,-0.67,0.86,9.83
326800,-0.68,0.86,9.78
326839,-0.61,0.96,9.75
326876,-0.68,0.81,9.77
326909,-0.71,0.77,9.97
326947,-0.52,1.05,9.78
326984,-0.68,0.81,9.78
327020,-0.67,0.88,9.8
327054,-0.69,0.83,9.82
327093,-0.63,0.89,9.77
327130,-0.67,0.86,9.79
327163,-0.62,0.98,9.78
327202,-0.65,0.84,9.78
327240,-0.64,1.02,9.77
327276,-0.59,0.87,9.79
327312,-0.61,0.94,9.86
327349,-0.59,1.05,9.8
327386,-0.61,0.92,9.77
327421,-0.59,1.01,9.76
327457,-0.59,0.98,9.76
327496,-0.53,1.08,9.71
327532,-0.57,1.07,9.75
327568,-1.18,1.48,12.06
327605,-0.49,1.26,9.78
327642,-0.52,1.25,9.73
327677,-0.58,1.07,9.74
327713,-0.59,1.08,9.78
327755,-0.51,0.98,9.65
327791,-0.62,0.92,9.88
327826,-0.57,0.94,9.77
327862,-0.61,1.0,9.9
327900,-0.58,1.08,9.77
327936,-0.63,1.02,9.83
327972,-0.62,1.08,9.78
328011,-0.55,1.05,9.77
328045,-0.6,1.0,9.77
328081,-0.61,1.1,9.82
328117,-0.56,1.0,9.8
328156,-0.58,1.05,9.78
328192,-0.65,0.57,9.76
328227,-0.56,1.05,9.78
328266,-0.6,1.04,9.77
328302,-0.57,0.9,9.77
328342,-0.57,0.94,9.77
328378,-0.56,1.0,9.78
328415,-0.64,0.87,9.77
328449,-0.61,0.88,9.78
328484,-0.58,0.91,9.78
328521,-0.57,1.05,9.79
328557,-0.62,1.06,9.77
328592,-0.58,1.02,9.77
328628,-0.56,1.04,9.77
328668,-0.6,1.07,9.81
328702,-0.59,1.1,9.79
328738,-0.6,1.04,9.82
328775,-0.57,1.02,9.81
328815,-0.6,1.07,9.81
328850,-0.56,1.08,9.7
328886,-0.57,1.07,9.75
328929,-0.63,0.98,9.81
328965,-0.54,1.0,9.65
328998,-0.37,1.43,9.68
329034,-0.53,1.2,9.78
329073,-0.63,0.97,9.77
329109,-0.59,1.04,9.76
329144,-0.61,1.17,9.64
329180,-0.59,1.08,9.77
329219,-0.56,1.13,9.74
329255,-0.56,1.16,9.81
329291,-0.54,1.05,9.77
329330,-0.62,1.07,9.82
329366,-0.59,1.11,9.83
329401,-0.59,0.99,9.79
329437,-0.61,1.05,9.78
329480,-0.58,0.98,9.8
329516,-0.61,1.01,9.81
329551,-0.6,1.02,9.8
329589,-0.59,1.0,9.76
329625,-0.62,1.01,9.8
329662,-0.62,1.04,9.79
329697,-0.6,1.02,9.77
329736,-0.6,1.05,9.79
329772,-0.61,1.0,9.78
329807,-0.58,1.04,9.79
329845,-0.33,1.79,9.75
329882,-0.66,-0.02,9.94
329918,-0.21,-0.96,9.32
329952,-0.7,1.57,9.89
329992,-0.54,1.08,9.75
330028,-0.64,0.87,9.79
330066,-0.56,1.2,9.79
330103,-0.57,1.11,9.78
330139,-0.59,1.04,9.77
330175,-0.57,1.06,9.81
330212,-0.6,1.05,9.81
330249,-0.61,1.05,9.78
330285,-0.61,1.01,9.77
330321,-0.59,1.02,9.78
330357,-0.6,0.97,9.79
330395,-0.61,0.98,9.81
330431,-0.6,1.04,9.82
330468,-0.6,1.04,9.79
330505,-0.59,1.04,9.78
330541,-0.59,1.05,9.8
330576,-0.57,1.08,9.79
330613,-0.59,1.06,9.78
330655,-0.55,1.15,9.78
330691,-0.59,1.04,9.81
330727,-0.62,1.01,9.8
330764,-0.61,0.97,9.78
330798,-0.6,1.02,9.81
330833,-0.58,1.05,9.81
330870,-0.57,1.04,9.8
330908,-0.6,1.05,9.77
330943,-0.62,1.0,9.76
330979,-0.58,1.0,9.82
331018,-0.6,1.03,9.82
331052,-0.56,1.08,9.79
331088,-0.59,1.02,9.82
331124,-0.63,0.95,9.78
331161,-0.58,1.03,9.8
331200,-0.56,1.01,9.76
331236,-0.59,1.01,9.8
331274,-0.57,1.05,9.8
331311,-0.61,0.99,9.82
331344,-0.6,1.04,9.76
331380,-0.59,1.04,9.82
331419,-0.64,0.94,9.82
331456,-0.62,1.04,9.82
331491,-0.62,1.02,9.77
331531,-0.6,1.0,9.81
331567,-0.56,1.06,9.79
331600,-0.58,1.05,9.77
331636,-0.6,1.01,9.81
331675,-0.62,1.02,9.81
331709,-0.61,0.99,9.77
331744,-0.59,1.03,9.8
331791,-0.58,1.1,9.75
331829,-0.6,1.05,9.79
331865,-0.67,1.06,9.95
331898,-0.55,1.12,9.83
331938,-0.56,1.09,9.79
331974,-0.67,1.07,10.06
332010,-0.57,0.93,9.89
332045,-0.58,1.1,9.74
332093,-0.57,1.05,9.79
332129,-0.57,0.94,9.82
332165,-0.61,1.02,9.77
332203,-0.62,0.96,9.79
332238,-0.63,0.89,9.78
332274,-0.63,1.0,9.8
332315,-0.57,1.0,9.78
332353,-0.58,1.04,9.77
332389,-0.6,1.04,9.8
332425,-0.57,1.06,9.81
332464,-0.59,1.05,9.79
332498,-0.59,1.09,9.79
332535,-0.59,1.07,9.77
332571,-0.63,1.06,10.07
332610,-0.58,1.02,9.87
332644,-0.58,1.1,9.75
332680,-0.57,1.12,9.76
332717,-0.6,1.02,9.81
332753,-0.64,0.84,9.77
332789,-0.65,0.92,9.8
332825,-0.53,1.15,9.78
332869,-0.7,0.77,9.78
332903,-0.61,0.95,9.82
332939,-0.68,0.88,9.79
332975,-0.6,1.02,9.79
333011,-0.65,0.89,9.79
333046,-0.63,0.92,9.79
333082,-0.65,0.93,9.8
333121,-0.65,0.97,9.83
333157,-0.58,1.08,9.81
333192,-0.61,1.09,9.78
333228,-0.6,1.04,9.79
333267,-0.59,1.06,9.79
333303,-0.56,1.03,9.79
333340,-0.56,1.15,9.77
333379,-0.56,1.13,9.81
333415,-0.56,1.14,9.79
333453,-0.57,0.73,9.77
333489,-0.55,1.09,9.67
333528,-0.58,1.0,9.61
333561,-0.58,1.07,9.75
333595,-0.58,1.02,9.77
333634,-0.61,1.07,9.81
333669,-0.67,0.88,9.81
333703,-0.53,1.09,9.81
333739,-0.66,0.9,9.79
333777,-0.62,0.95,9.8
333813,-0.64,0.85,9.8
333847,-0.59,1.0,9.79
333887,-0.51,1.19,9.78
333923,-0.56,1.1,9.81
333957,-0.58,1.02,9.79
333992,-0.59,1.08,9.8
334035,-0.58,1.06,9.75
334070,-0.58,1.06,9.79
334106,-0.57,1.06,9.8
334141,-0.59,1.06,9.77
334180,-0.53,1.19,9.79
334216,-0.58,1.1,9.81
334249,-0.63,0.95,9.78
334288,-0.59,0.94,9.78
334324,-0.58,1.05,9.78
334358,-0.6,1.03,9.78
334393,-0.6,1.02,9.76
334432,-0.59,1.04,9.79
334468,-0.57,1.04,9.8
334502,-0.65,0.91,9.76
334541,-0.54,1.14,9.79
334581,-0.64,0.84,9.81
334617,-0.62,0.98,9.77
334651,-0.63,0.93,9.77
334690,-0.59,0.94,9.8
334726,-0.6,1.06,9.78
334759,-0.64,1.0,9.81
334796,-0.55,1.08,9.76
334833,-0.61,1.06,9.77
334869,-0.6,1.01,9.82
334903,-0.56,1.06,9.78
334942,-1.82,-0.4,10.32
334978,-0.4,1.62,9.78
335014,-0.49,1.58,9.8
335051,-0.73,0.6,9.8
335088,-0.52,1.37,9.8
335125,-0.58,0.95,9.75
335165,-0.6,1.01,9.78
335202,-0.59,1.06,9.78
335238,-0.59,1.02,9.76
335273,-0.64,1.0,9.8
335312,-0.56,1.09,9.83
335347,-0.59,0.99,9.75
335383,-0.59,1.06,9.79
335420,-0.61,1.01,9.82
335457,-0.62,0.93,9.75
335492,-0.5,1.31,9.73
335527,-0.58,0.89,9.84
335563,-0.59,0.98,9.78
335600,-0.58,1.01,9.8
335636,-0.55,1.12,9.83
335673,-0.47,1.38,9.84
335714,-1.01,0.0,9.85
335748,-0.71,0.49,9.79
335784,-0.71,0.81,9.86
335820,-0.66,0.75,9.75
335857,-0.46,1.23,9.81
335892,-0.57,1.02,9.8
335928,-0.61,1.04,9.82
335966,-0.58,1.06,9.81
336003,-0.57,1.07,9.82
336038,-0.61,1.03,9.76
336074,-0.6,1.05,9.8
336113,-0.58,1.01,9.81
336148,-0.6,0.99,9.78
336184,-0.6,1.0,9.79
336224,-0.58,1.02,9.77
336260,-0.62,1.02,9.81
336299,-0.55,1.02,9.76
336334,-0.58,1.07,9.8
336373,-0.57,1.04,9.77
336409,-0.61,1.04,9.81
336443,-0.63,1.05,9.75
336482,-0.62,0.95,9.83
336518,-0.61,0.94,9.79
336551,-0.65,0.96,9.79
336587,-0.61,0.87,9.77
336626,-0.58,1.04,9.73
336663,-0.57,0.99,9.77
336698,-0.58,1.04,9.79
336737,-0.56,1.08,9.79
336773,-0.58,1.03,9.81
336809,-0.59,1.04,9.8
336843,-0.61,1.02,9.81
336887,-0.57,1.0,9.79
336923,-0.59,0.97,9.77
336959,-0.6,0.99,9.78
336994,-0.57,0.97,9.78
337033,-0.6,0.9,9.85
337069,-0.58,1.09,9.81
337104,-0.61,1.0,9.79
337143,-0.55,1.02,9.79
337179,-0.62,1.03,9.79
337215,-0.61,1.02,9.79
337250,-0.59,1.03,9.8
337289,-0.59,0.99,9.77
337325,-0.61,1.05,9.81
337361,-0.56,1.07,9.77
337399,-0.57,1.07,9.8
337440,-0.58,1.06,9.77
337476,-0.59,1.04,9.81
337511,-0.6,1.01,9.81
337548,-0.6,1.04,9.77
337584,-0.56,0.98,9.8
337620,-0.58,0.96,9.8
337659,-0.59,1.04,9.77
337694,-0.58,1.04,9.76
337730,-0.57,1.09,9.76
337766,-0.63,0.88,9.81
337803,-0.61,1.02,9.78
337839,-0.64,0.9,9.78
337875,-0.62,0.93,9.78
337911,-0.63,0.88,9.8
337944,-0.61,0.92,9.79
337980,-0.57,1.16,9.81
338016,-0.62,1.07,9.81
338058,-0.6,1.03,9.77
338092,-0.57,1.08,9.86
338127,-0.59,1.0,9.81
338163,-0.6,1.02,9.81
338201,-0.6,1.02,9.8
338238,-0.59,1.02,9.77
338274,-0.61,0.96,9.78
338311,-0.6,0.95,9.79
338344,-0.6,0.87,9.78
338380,-0.6,1.0,9.79
338416,-0.59,1.03,9.8
338453,-0.63,0.78,9.87
338489,-0.6,0.96,9.74
338526,-0.69,0.82,9.82
338564,-0.63,0.9,9.76
338604,-0.64,0.9,9.79
338639,-0.61,0.96,9.78
338675,-0.61,1.01,9.78
338712,-0.58,1.01,9.75
338746,-0.62,1.02,9.76
338782,-0.57,1.03,9.74
338822,-0.51,1.12,9.83
338857,-0.61,1.03,9.85
338891,-0.61,0.99,9.77
338927,-0.62,0.9,9.78
338966,-0.63,0.96,9.78
339000,-0.63,0.9,9.77
339036,-0.68,0.76,9.77
339076,-0.63,0.88,9.79
339111,-0.69,0.74,9.84
339146,-0.67,0.87,9.82
339186,-0.69,0.8,9.76
339225,-0.62,0.88,9.78
339259,-0.65,0.87,9.8
339294,-0.69,0.81,9.81
339330,-0.62,0.92,9.84
339368,-0.57,1.02,9.81
339402,-0.6,0.97,9.8
339438,-0.6,0.97,9.79
339477,-0.61,0.99,9.78
339513,-0.63,0.96,9.77
339548,-0.6,0.94,9.88
339584,-0.6,1.07,9.77
339622,-0.59,1.04,9.84
339657,-0.56,1.04,9.75
339691,-0.71,0.77,9.82
339735,-0.61,0.93,9.81
339771,-0.65,0.8,9.83
339805,-0.64,0.84,9.83
339840,-0.67,0.77,9.8
339877,-0.68,0.81,9.98
339913,-0.61,0.86,9.65
339947,-0.69,0.67,9.73
339986,-0.65,0.9,9.84
340022,-0.64,0.94,9.81
340057,-0.61,0.91,9.82
340091,-0.59,0.99,9.77
340130,-0.61,1.01,9.82
340166,-0.57,1.01,9.74
340202,-0.62,0.83,9.87
340242,-0.59,0.82,9.77
340281,-0.62,0.95,9.8
340317,-0.6,0.96,9.75
340353,-0.59,1.02,9.84
340400,-0.61,1.05,9.77
340435,-0.56,1.04,9.78
340472,-0.58,1.03,9.82
340511,-0.59,1.06,9.8
340546,-0.62,1.06,9.75
340583,-0.61,1.06,9.76
340619,-0.57,1.0,9.81
340658,-0.55,1.04,9.8
340692,-0.59,1.06,9.79
340728,-0.6,1.03,9.81
340765,-0.59,1.07,9.77
340804,-0.58,0.97,9.79
340844,-0.57,1.09,9.74
340880,-0.58,1.07,9.78
340919,-0.54,1.0,9.82
340954,-0.56,1.03,9.77
340988,-0.64,1.08,9.78
341024,-0.59,1.01,9.81
341064,-0.54,0.97,9.82
341098,-0.61,1.07,9.85
341134,-0.56,1.06,9.8
341173,-0.6,1.03,9.77
341210,-0.57,1.2,9.79
341243,-0.61,1.1,9.79
341279,-0.57,1.03,10.08
341318,-0.63,0.94,9.85
341355,-0.6,1.03,9.76
341390,-0.52,1.15,9.76
341430,-0.59,1.2,9.84
341469,-0.6,1.03,9.8
341505,-0.56,1.04,9.79
341538,-0.58,1.06,9.76
341577,-0.58,1.03,9.79
341613,-0.58,1.02,9.77
341649,-0.6,1.02,9.8
341685,-0.6,1.03,9.76
341725,-0.57,1.03,9.79
341761,-0.59,1.02,9.8
341795,-0.6,0.98,9.78
341835,-0.6,0.99,9.79
341871,-0.55,1.02,9.78
341908,-0.58,1.0,9.81
341943,-0.61,1.03,9.8
341987,-0.58,1.02,9.8
342023,-0.58,1.03,9.79
342059,-0.59,1.05,9.78
342093,-0.59,1.02,9.77
342132,-0.58,1.04,9.77
342168,-0.59,1.04,9.8
342204,-0.56,1.02,9.8
342242,-0.59,1.03,9.8
342278,-0.58,0.99,9.78
342315,-0.57,1.02,9.82
342350,-0.59,1.02,9.77
342389,-0.59,0.99,9.74
342426,-0.58,1.04,9.76
342462,-0.57,1.02,9.77
342501,-0.56,1.07,9.82
342537,-0.57,1.07,9.79
342577,-0.58,1.07,9.79
342612,-0.59,1.11,9.79
342650,-0.57,1.01,9.82
342686,-0.56,1.03,9.78
342722,-0.61,1.02,9.81
342758,-0.59,1.01,9.81
342796,-0.57,1.09,9.78
342833,-0.58,1.02,9.81
342868,-0.58,1.04,9.82
342907,-0.6,1.04,9.8
342942,-0.59,1.03,9.78
342978,-0.54,1.02,9.74
343014,-0.57,1.01,9.81
343053,-0.61,1.01,9.82
343089,-0.58,0.94,9.79
343124,-0.58,1.03,9.81
343169,-0.61,1.02,9.76
343203,-0.55,1.01,9.8
343238,-0.57,1.04,9.79
343274,-0.59,1.04,9.8
343314,-0.6,0.93,9.89
343349,-0.6,0.92,9.8
343385,-0.57,1.09,9.8
343421,-0.59,1.02,9.84
343460,-0.6,0.99,9.83
343495,-0.58,1.07,9.79
343532,-0.59,1.03,9.77
343571,-0.57,1.01,9.81
343608,-0.61,1.04,9.81
343643,-0.57,1.01,9.79
343678,-0.58,1.0,9.77
343721,-0.59,0.99,9.81
343757,-0.6,1.01,9.79
343792,-0.58,1.01,9.75
343831,-0.61,1.03,9.83
343868,-0.59,0.98,9.82
343904,-0.57,0.98,9.83
343938,-0.57,1.03,9.78
343977,-0.57,1.01,9.78
344013,-0.57,1.06,9.8
344048,-0.64,1.0,9.89
344085,-0.56,1.1,9.76
344124,-0.56,1.02,9.8
344160,-0.6,1.05,9.8
344196,-0.57,1.02,9.76
344235,-0.58,1.0,9.76
344270,-0.6,0.99,9.77
344311,-0.6,1.0,9.83
344346,-0.59,1.05,9.77
344385,-0.59,1.01,9.79
344421,-0.59,1.01,9.78
344457,-0.61,0.99,9.78
344494,-0.6,0.96,9.8
344530,-0.62,1.01,9.84
344566,-0.6,0.95,9.77
344602,-0.6,1.0,9.77
344641,-0.6,1.01,9.8
344678,-0.57,1.01,9.82
344714,-0.56,1.03,9.79
344751,-0.6,1.02,9.8
344790,-0.6,1.05,9.77
344825,-0.59,1.01,9.82
344861,-0.61,1.0,9.77
344903,-0.61,0.98,9.77
344938,-0.6,1.04,9.78
344974,-0.6,1.06,9.78
345010,-0.6,1.05,9.81
345048,-0.59,1.01,9.8
345083,-0.57,0.98,9.79
345120,-0.63,0.85,9.78
345157,-0.66,1.02,9.88
345192,-0.63,0.93,9.71
345228,-0.6,0.99,9.76
345264,-0.53,1.05,9.78
345300,-0.58,1.07,9.77
345336,-0.6,0.98,9.77
345372,-0.6,0.95,9.81
345409,-0.61,1.14,9.79
345451,-2.0,1.03,9.78
345487,-13.09,16.07,8.64
345523,-3.14,-14.16,10.95
345562,3.87,0.98,9.05
345595,3.94,1.97,9.47
345631,-0.77,1.21,9.84
345671,-0.74,1.29,9.8
345708,-0.76,1.22,9.79
345743,-0.73,1.22,9.76
345779,-0.77,1.2,9.77
345818,-0.76,1.17,9.83
345851,-0.74,1.21,9.84
345887,-0.77,1.06,9.74
345923,-0.73,1.24,9.81
345960,-0.75,1.26,9.78
345994,-0.77,1.23,9.71
346035,-0.72,1.29,9.8
346073,-0.77,1.15,9.8
346107,-0.74,1.17,9.8
346141,-0.74,1.27,9.71
346177,-0.73,1.31,9.68
346216,-0.74,1.21,9.8
346250,-0.77,1.2,9.79
346286,-0.76,1.19,9.74
346324,-0.73,1.19,9.77
346360,-0.75,1.13,9.79
346395,-0.76,1.23,9.77
346431,-0.77,1.15,9.8
346470,-0.75,1.15,9.82
346504,-0.77,1.2,9.77
